user_id,username,display_name,follower_count,following_count
158821955,tw_58821955,Twitter 58821955,12,6
339943969,tw_39943969,Twitter 39943969,42,39
42326800,tw_42326800,Twitter 42326800,1,1
104155395,tw_04155395,Twitter 04155395,5,13
52097949,tw_52097949,Twitter 52097949,1,2
375228586,tw_75228586,Twitter 75228586,1,2
17940246,tw_17940246,Twitter 17940246,28,4
60273,tw_60273,Twitter 60273,1,1
19153742,tw_19153742,Twitter 19153742,4,4
1048661,tw_1048661,Twitter 1048661,45,34
22689667,tw_22689667,Twitter 22689667,19,13
14427372,tw_14427372,Twitter 14427372,1,4
198876913,tw_98876913,Twitter 98876913,26,27
540216621,tw_40216621,Twitter 40216621,5,2
19722805,tw_19722805,Twitter 19722805,1,1
28635233,tw_28635233,Twitter 28635233,59,49
73975665,tw_73975665,Twitter 73975665,17,154
87812442,tw_87812442,Twitter 87812442,8,8
16472065,tw_16472065,Twitter 16472065,10,23
131613362,tw_31613362,Twitter 31613362,71,52
351475440,tw_51475440,Twitter 51475440,3,2
21698020,tw_21698020,Twitter 21698020,7,28
19210250,tw_19210250,Twitter 19210250,3,2
394263193,tw_94263193,Twitter 94263193,46,96
4952751,tw_4952751,Twitter 4952751,9,8
328158079,tw_28158079,Twitter 28158079,6,22
17323985,tw_17323985,Twitter 17323985,1,8
33467691,tw_33467691,Twitter 33467691,0,1
29301034,tw_29301034,Twitter 29301034,15,24
40713842,tw_40713842,Twitter 40713842,3,10
18649193,tw_18649193,Twitter 18649193,0,5
54918110,tw_54918110,Twitter 54918110,26,39
9568572,tw_9568572,Twitter 9568572,1,2
14133970,tw_14133970,Twitter 14133970,27,7
136046012,tw_36046012,Twitter 36046012,35,42
407539434,tw_07539434,Twitter 07539434,4,2
64455099,tw_64455099,Twitter 64455099,7,10
52934175,tw_52934175,Twitter 52934175,6,3
16891263,tw_16891263,Twitter 16891263,2,14
224688614,tw_24688614,Twitter 24688614,20,37
283242928,tw_83242928,Twitter 83242928,3,3
24185807,tw_24185807,Twitter 24185807,5,11
226165839,tw_26165839,Twitter 26165839,12,5
553781149,tw_53781149,Twitter 53781149,1,7
14397169,tw_14397169,Twitter 14397169,0,2
114881835,tw_14881835,Twitter 14881835,2,2
681813,tw_681813,Twitter 681813,23,0
6463042,tw_6463042,Twitter 6463042,16,17
6143852,tw_6143852,Twitter 6143852,1,0
21075893,tw_21075893,Twitter 21075893,30,30
258140947,tw_58140947,Twitter 58140947,50,73
262775327,tw_62775327,Twitter 62775327,40,44
452342492,tw_52342492,Twitter 52342492,8,19
334735103,tw_34735103,Twitter 34735103,31,21
143176836,tw_43176836,Twitter 43176836,5,19
31414569,tw_31414569,Twitter 31414569,23,66
36475508,tw_36475508,Twitter 36475508,19,7
14982575,tw_14982575,Twitter 14982575,13,4
269485905,tw_69485905,Twitter 69485905,11,10
35415466,tw_35415466,Twitter 35415466,19,46
21401466,tw_21401466,Twitter 21401466,110,51
166080090,tw_66080090,Twitter 66080090,5,8
176872879,tw_76872879,Twitter 76872879,12,7
242289645,tw_42289645,Twitter 42289645,1,1
423904716,tw_23904716,Twitter 23904716,4,4
18849313,tw_18849313,Twitter 18849313,13,14
32309773,tw_32309773,Twitter 32309773,4,0
15643370,tw_15643370,Twitter 15643370,29,28
407977463,tw_07977463,Twitter 07977463,20,9
51274038,tw_51274038,Twitter 51274038,8,6
365014160,tw_65014160,Twitter 65014160,13,25
64209144,tw_64209144,Twitter 64209144,1,0
17868918,tw_17868918,Twitter 17868918,110,10
243273954,tw_43273954,Twitter 43273954,11,18
217158161,tw_17158161,Twitter 17158161,3,0
7565302,tw_7565302,Twitter 7565302,10,5
9431932,tw_9431932,Twitter 9431932,34,26
314316607,tw_14316607,Twitter 14316607,80,69
203338499,tw_03338499,Twitter 03338499,23,68
447688115,tw_47688115,Twitter 47688115,19,62
133929572,tw_33929572,Twitter 33929572,9,5
59414975,tw_59414975,Twitter 59414975,65,40
84379624,tw_84379624,Twitter 84379624,1,3
131601987,tw_31601987,Twitter 31601987,33,25
515602819,tw_15602819,Twitter 15602819,4,7
21683202,tw_21683202,Twitter 21683202,34,53
22200888,tw_22200888,Twitter 22200888,22,26
125540746,tw_25540746,Twitter 25540746,2,3
15271920,tw_15271920,Twitter 15271920,26,24
247741328,tw_47741328,Twitter 47741328,21,17
16607904,tw_16607904,Twitter 16607904,24,19
40185311,tw_40185311,Twitter 40185311,11,4
204089551,tw_04089551,Twitter 04089551,2,5
236575672,tw_36575672,Twitter 36575672,5,5
23440052,tw_23440052,Twitter 23440052,53,9
301695120,tw_01695120,Twitter 01695120,17,25
23559552,tw_23559552,Twitter 23559552,20,25
109698612,tw_09698612,Twitter 09698612,2,1
340329096,tw_40329096,Twitter 40329096,6,0
18825961,tw_18825961,Twitter 18825961,19,1
234270825,tw_34270825,Twitter 34270825,4,3
40791597,tw_40791597,Twitter 40791597,2,2
107872957,tw_07872957,Twitter 07872957,22,3
35308634,tw_35308634,Twitter 35308634,11,16
278062722,tw_78062722,Twitter 78062722,12,27
86221475,tw_86221475,Twitter 86221475,60,45
311776211,tw_11776211,Twitter 11776211,12,13
224832743,tw_24832743,Twitter 24832743,10,7
55822030,tw_55822030,Twitter 55822030,1,12
37792861,tw_37792861,Twitter 37792861,10,7
31443503,tw_31443503,Twitter 31443503,43,44
17176990,tw_17176990,Twitter 17176990,7,10
111615736,tw_11615736,Twitter 11615736,10,7
91408302,tw_91408302,Twitter 91408302,6,4
22679419,tw_22679419,Twitter 22679419,21,24
297494442,tw_97494442,Twitter 97494442,14,28
9035822,tw_9035822,Twitter 9035822,1,1
19637579,tw_19637579,Twitter 19637579,2,2
234732008,tw_34732008,Twitter 34732008,5,15
37270037,tw_37270037,Twitter 37270037,9,21
17477343,tw_17477343,Twitter 17477343,4,7
39013378,tw_39013378,Twitter 39013378,0,3
174118650,tw_74118650,Twitter 74118650,3,4
430313102,tw_30313102,Twitter 30313102,40,32
11928542,tw_11928542,Twitter 11928542,36,2
282206645,tw_82206645,Twitter 82206645,18,26
105585149,tw_05585149,Twitter 05585149,8,19
15343773,tw_15343773,Twitter 15343773,28,25
307458983,tw_07458983,Twitter 07458983,70,74
813286,tw_813286,Twitter 813286,50,14
123715869,tw_23715869,Twitter 23715869,34,39
372723954,tw_72723954,Twitter 72723954,9,0
106786180,tw_06786180,Twitter 06786180,0,4
27855118,tw_27855118,Twitter 27855118,80,4
224144546,tw_24144546,Twitter 24144546,2,6
16032446,tw_16032446,Twitter 16032446,8,18
423662810,tw_23662810,Twitter 23662810,0,5
131319392,tw_31319392,Twitter 31319392,9,7
31351370,tw_31351370,Twitter 31351370,15,13
6480652,tw_6480652,Twitter 6480652,37,25
460282402,tw_60282402,Twitter 60282402,13,17
39013503,tw_39013503,Twitter 39013503,17,0
172959279,tw_72959279,Twitter 72959279,32,35
42343110,tw_42343110,Twitter 42343110,21,3
87821661,tw_87821661,Twitter 87821661,10,62
28357463,tw_28357463,Twitter 28357463,36,53
16034502,tw_16034502,Twitter 16034502,3,3
343101096,tw_43101096,Twitter 43101096,1,7
22784458,tw_22784458,Twitter 22784458,16,14
16106034,tw_16106034,Twitter 16106034,1,1
126391227,tw_26391227,Twitter 26391227,33,29
222802532,tw_22802532,Twitter 22802532,2,6
44436825,tw_44436825,Twitter 44436825,18,22
18281536,tw_18281536,Twitter 18281536,8,3
344334227,tw_44334227,Twitter 44334227,46,15
228624732,tw_28624732,Twitter 28624732,3,1
96747353,tw_96747353,Twitter 96747353,11,33
15838599,tw_15838599,Twitter 15838599,5,1
15144542,tw_15144542,Twitter 15144542,12,36
83155222,tw_83155222,Twitter 83155222,7,10
37212984,tw_37212984,Twitter 37212984,13,51
116624797,tw_16624797,Twitter 16624797,7,13
40737288,tw_40737288,Twitter 40737288,1,1
28521141,tw_28521141,Twitter 28521141,35,21
21362105,tw_21362105,Twitter 21362105,25,10
437804658,tw_37804658,Twitter 37804658,27,35
250849104,tw_50849104,Twitter 50849104,13,27
211308151,tw_11308151,Twitter 11308151,3,4
17116707,tw_17116707,Twitter 17116707,75,68
42380766,tw_42380766,Twitter 42380766,15,6
33602654,tw_33602654,Twitter 33602654,8,6
30869029,tw_30869029,Twitter 30869029,3,3
21069472,tw_21069472,Twitter 21069472,1,10
44578351,tw_44578351,Twitter 44578351,6,13
58580887,tw_58580887,Twitter 58580887,1,0
157532916,tw_57532916,Twitter 57532916,1,3
100383683,tw_00383683,Twitter 00383683,12,10
5066391,tw_5066391,Twitter 5066391,3,3
60101131,tw_60101131,Twitter 60101131,10,6
25935287,tw_25935287,Twitter 25935287,2,5
91905327,tw_91905327,Twitter 91905327,10,8
20452058,tw_20452058,Twitter 20452058,9,44
86337034,tw_86337034,Twitter 86337034,3,4
7715252,tw_7715252,Twitter 7715252,14,2
25578701,tw_25578701,Twitter 25578701,3,8
141598384,tw_41598384,Twitter 41598384,72,12
31268403,tw_31268403,Twitter 31268403,33,29
394216985,tw_94216985,Twitter 94216985,12,20
239172505,tw_39172505,Twitter 39172505,42,25
41894068,tw_41894068,Twitter 41894068,26,64
44134466,tw_44134466,Twitter 44134466,13,15
527526077,tw_27526077,Twitter 27526077,13,1
184387281,tw_84387281,Twitter 84387281,0,2
14228488,tw_14228488,Twitter 14228488,7,8
51512006,tw_51512006,Twitter 51512006,6,8
1268821,tw_1268821,Twitter 1268821,36,50
25137239,tw_25137239,Twitter 25137239,9,0
41494136,tw_41494136,Twitter 41494136,12,15
557196973,tw_57196973,Twitter 57196973,2,0
107225267,tw_07225267,Twitter 07225267,23,0
172933437,tw_72933437,Twitter 72933437,11,7
40981798,tw_40981798,Twitter 40981798,294,67
23215572,tw_23215572,Twitter 23215572,43,43
243058696,tw_43058696,Twitter 43058696,36,26
15070932,tw_15070932,Twitter 15070932,31,29
238201669,tw_38201669,Twitter 38201669,36,32
9598762,tw_9598762,Twitter 9598762,7,10
131294912,tw_31294912,Twitter 31294912,46,48
30133638,tw_30133638,Twitter 30133638,35,31
92852170,tw_92852170,Twitter 92852170,0,4
29118453,tw_29118453,Twitter 29118453,3,37
123665765,tw_23665765,Twitter 23665765,7,30
6236122,tw_6236122,Twitter 6236122,5,7
414148416,tw_14148416,Twitter 14148416,2,4
865561,tw_865561,Twitter 865561,0,2
65467398,tw_65467398,Twitter 65467398,4,1
103998157,tw_03998157,Twitter 03998157,4,17
17902348,tw_17902348,Twitter 17902348,13,19
10998792,tw_10998792,Twitter 10998792,5,0
113839305,tw_13839305,Twitter 13839305,7,13
33276161,tw_33276161,Twitter 33276161,8,12
6480682,tw_6480682,Twitter 6480682,40,15
36451558,tw_36451558,Twitter 36451558,15,32
46241448,tw_46241448,Twitter 46241448,19,21
171704225,tw_71704225,Twitter 71704225,6,6
50393960,tw_50393960,Twitter 50393960,4,0
22068282,tw_22068282,Twitter 22068282,24,35
14110133,tw_14110133,Twitter 14110133,3,3
657863,tw_657863,Twitter 657863,6,3
169504184,tw_69504184,Twitter 69504184,15,30
48290966,tw_48290966,Twitter 48290966,3,6
5533902,tw_5533902,Twitter 5533902,10,7
22462180,tw_22462180,Twitter 22462180,267,18
125400453,tw_25400453,Twitter 25400453,6,13
9817642,tw_9817642,Twitter 9817642,6,12
9955652,tw_9955652,Twitter 9955652,9,15
16098603,tw_16098603,Twitter 16098603,68,68
290660713,tw_90660713,Twitter 90660713,22,19
121258930,tw_21258930,Twitter 21258930,99,12
15873841,tw_15873841,Twitter 15873841,26,23
20235246,tw_20235246,Twitter 20235246,6,56
29641317,tw_29641317,Twitter 29641317,5,4
20641995,tw_20641995,Twitter 20641995,1,3
21208444,tw_21208444,Twitter 21208444,78,62
7429892,tw_7429892,Twitter 7429892,34,37
20323999,tw_20323999,Twitter 20323999,16,19
330072249,tw_30072249,Twitter 30072249,2,3
39547783,tw_39547783,Twitter 39547783,35,51
221185711,tw_21185711,Twitter 21185711,41,11
9442262,tw_9442262,Twitter 9442262,5,13
224844342,tw_24844342,Twitter 24844342,1,11
163203962,tw_63203962,Twitter 63203962,40,31
168884851,tw_68884851,Twitter 68884851,3,1
248992493,tw_48992493,Twitter 48992493,2,2
52073562,tw_52073562,Twitter 52073562,4,2
46114108,tw_46114108,Twitter 46114108,8,11
35726059,tw_35726059,Twitter 35726059,8,16
22139698,tw_22139698,Twitter 22139698,45,11
17859804,tw_17859804,Twitter 17859804,20,19
18181482,tw_18181482,Twitter 18181482,3,6
1534321,tw_1534321,Twitter 1534321,2,3
15473958,tw_15473958,Twitter 15473958,40,21
91373517,tw_91373517,Twitter 91373517,5,39
36961077,tw_36961077,Twitter 36961077,2,19
102364313,tw_02364313,Twitter 02364313,12,21
35867690,tw_35867690,Twitter 35867690,24,28
294430454,tw_94430454,Twitter 94430454,71,33
127178017,tw_27178017,Twitter 27178017,15,16
24563388,tw_24563388,Twitter 24563388,0,1
211235703,tw_11235703,Twitter 11235703,4,0
144040563,tw_44040563,Twitter 44040563,43,44
14925700,tw_14925700,Twitter 14925700,46,2
66021490,tw_66021490,Twitter 66021490,17,57
26317407,tw_26317407,Twitter 26317407,0,4
279390084,tw_79390084,Twitter 79390084,15,2
15863699,tw_15863699,Twitter 15863699,3,4
288231953,tw_88231953,Twitter 88231953,40,41
172768360,tw_72768360,Twitter 72768360,5,18
67940616,tw_67940616,Twitter 67940616,24,26
25071725,tw_25071725,Twitter 25071725,5,4
551433993,tw_51433993,Twitter 51433993,5,6
189234283,tw_89234283,Twitter 89234283,6,11
18481641,tw_18481641,Twitter 18481641,30,14
8255122,tw_8255122,Twitter 8255122,24,11
53820704,tw_53820704,Twitter 53820704,2,12
306128912,tw_06128912,Twitter 06128912,12,22
69065385,tw_69065385,Twitter 69065385,1,0
10758112,tw_10758112,Twitter 10758112,1,1
46423291,tw_46423291,Twitter 46423291,49,2
51246108,tw_51246108,Twitter 51246108,13,35
34941165,tw_34941165,Twitter 34941165,1,4
276494428,tw_76494428,Twitter 76494428,10,30
83889856,tw_83889856,Twitter 83889856,5,10
340402493,tw_40402493,Twitter 40402493,2,2
90722891,tw_90722891,Twitter 90722891,9,10
127973392,tw_27973392,Twitter 27973392,33,35
26649453,tw_26649453,Twitter 26649453,13,7
1044591,tw_1044591,Twitter 1044591,48,42
37008705,tw_37008705,Twitter 37008705,42,12
449462207,tw_49462207,Twitter 49462207,14,35
27157089,tw_27157089,Twitter 27157089,2,33
23027237,tw_23027237,Twitter 23027237,31,27
200139454,tw_00139454,Twitter 00139454,13,0
17564647,tw_17564647,Twitter 17564647,47,73
238020959,tw_38020959,Twitter 38020959,0,2
112508240,tw_12508240,Twitter 12508240,24,4
22554784,tw_22554784,Twitter 22554784,1,3
31119337,tw_31119337,Twitter 31119337,52,63
277139373,tw_77139373,Twitter 77139373,30,35
142690048,tw_42690048,Twitter 42690048,40,39
386970331,tw_86970331,Twitter 86970331,1,3
141508391,tw_41508391,Twitter 41508391,36,29
30080131,tw_30080131,Twitter 30080131,17,31
8336592,tw_8336592,Twitter 8336592,2,2
312604104,tw_12604104,Twitter 12604104,6,15
26073572,tw_26073572,Twitter 26073572,6,13
320242505,tw_20242505,Twitter 20242505,2,3
19480006,tw_19480006,Twitter 19480006,10,16
172161833,tw_72161833,Twitter 72161833,45,55
245076474,tw_45076474,Twitter 45076474,5,4
204140367,tw_04140367,Twitter 04140367,78,68
15237935,tw_15237935,Twitter 15237935,17,10
65364484,tw_65364484,Twitter 65364484,6,14
302936475,tw_02936475,Twitter 02936475,8,9
28195996,tw_28195996,Twitter 28195996,12,23
306472866,tw_06472866,Twitter 06472866,50,36
115395977,tw_15395977,Twitter 15395977,8,29
309380997,tw_09380997,Twitter 09380997,2,2
45509346,tw_45509346,Twitter 45509346,25,45
20747741,tw_20747741,Twitter 20747741,61,30
256974037,tw_56974037,Twitter 56974037,9,17
67348022,tw_67348022,Twitter 67348022,9,8
9852542,tw_9852542,Twitter 9852542,22,27
116511302,tw_16511302,Twitter 16511302,20,35
395689714,tw_95689714,Twitter 95689714,3,5
318336831,tw_18336831,Twitter 18336831,11,11
84879383,tw_84879383,Twitter 84879383,4,17
82406734,tw_82406734,Twitter 82406734,6,0
21158690,tw_21158690,Twitter 21158690,85,21
972651,tw_972651,Twitter 972651,19,6
77888423,tw_77888423,Twitter 77888423,12,1
223247584,tw_23247584,Twitter 23247584,21,41
49785880,tw_49785880,Twitter 49785880,16,9
335369838,tw_35369838,Twitter 35369838,13,6
151338729,tw_51338729,Twitter 51338729,113,91
22021978,tw_22021978,Twitter 22021978,19,14
114638448,tw_14638448,Twitter 14638448,3,6
89487030,tw_89487030,Twitter 89487030,11,15
123678437,tw_23678437,Twitter 23678437,18,24
120867457,tw_20867457,Twitter 20867457,0,1
46750053,tw_46750053,Twitter 46750053,6,5
196560509,tw_96560509,Twitter 96560509,11,13
261387085,tw_61387085,Twitter 61387085,17,17
19840155,tw_19840155,Twitter 19840155,1,2
17910878,tw_17910878,Twitter 17910878,4,1
13763552,tw_13763552,Twitter 13763552,17,12
233248636,tw_33248636,Twitter 33248636,19,41
19493072,tw_19493072,Twitter 19493072,98,52
34771668,tw_34771668,Twitter 34771668,48,44
207752295,tw_07752295,Twitter 07752295,17,37
156550354,tw_56550354,Twitter 56550354,15,38
2217251,tw_2217251,Twitter 2217251,16,21
33402909,tw_33402909,Twitter 33402909,16,40
20506424,tw_20506424,Twitter 20506424,84,72
7385102,tw_7385102,Twitter 7385102,2,0
54357927,tw_54357927,Twitter 54357927,2,0
36700554,tw_36700554,Twitter 36700554,5,29
248751362,tw_48751362,Twitter 48751362,1,3
14957147,tw_14957147,Twitter 14957147,10,28
333161611,tw_33161611,Twitter 33161611,9,11
15359658,tw_15359658,Twitter 15359658,5,9
45843783,tw_45843783,Twitter 45843783,31,6
25012130,tw_25012130,Twitter 25012130,5,19
290097288,tw_90097288,Twitter 90097288,34,16
7899292,tw_7899292,Twitter 7899292,5,2
135281645,tw_35281645,Twitter 35281645,14,13
103794042,tw_03794042,Twitter 03794042,2,4
6253282,tw_6253282,Twitter 6253282,10,2
93224416,tw_93224416,Twitter 93224416,5,8
152388029,tw_52388029,Twitter 52388029,19,32
167010482,tw_67010482,Twitter 67010482,9,31
14208611,tw_14208611,Twitter 14208611,54,58
17008328,tw_17008328,Twitter 17008328,22,28
126470482,tw_26470482,Twitter 26470482,1,1
221036078,tw_21036078,Twitter 21036078,39,59
31246395,tw_31246395,Twitter 31246395,2,12
756379,tw_756379,Twitter 756379,15,29
35476618,tw_35476618,Twitter 35476618,1,0
254054375,tw_54054375,Twitter 54054375,3,0
24951388,tw_24951388,Twitter 24951388,6,7
268788852,tw_68788852,Twitter 68788852,3,14
34211097,tw_34211097,Twitter 34211097,57,52
79848143,tw_79848143,Twitter 79848143,0,1
25540290,tw_25540290,Twitter 25540290,9,10
16536215,tw_16536215,Twitter 16536215,9,11
15294801,tw_15294801,Twitter 15294801,9,3
164081884,tw_64081884,Twitter 64081884,6,8
52325324,tw_52325324,Twitter 52325324,3,0
84111527,tw_84111527,Twitter 84111527,1,9
244082406,tw_44082406,Twitter 44082406,10,21
358775055,tw_58775055,Twitter 58775055,49,108
14983833,tw_14983833,Twitter 14983833,38,29
123567601,tw_23567601,Twitter 23567601,1,0
3037321,tw_3037321,Twitter 3037321,1,2
1879831,tw_1879831,Twitter 1879831,125,2
39055030,tw_39055030,Twitter 39055030,2,6
105106802,tw_05106802,Twitter 05106802,39,42
14345566,tw_14345566,Twitter 14345566,8,5
70127418,tw_70127418,Twitter 70127418,5,10
123960137,tw_23960137,Twitter 23960137,1,1
19042006,tw_19042006,Twitter 19042006,4,5
143125196,tw_43125196,Twitter 43125196,6,94
20654052,tw_20654052,Twitter 20654052,1,4
5190551,tw_5190551,Twitter 5190551,3,3
254163476,tw_54163476,Twitter 54163476,1,0
1294741,tw_1294741,Twitter 1294741,22,35
90320997,tw_90320997,Twitter 90320997,27,18
16583999,tw_16583999,Twitter 16583999,6,18
22747276,tw_22747276,Twitter 22747276,16,10
16663695,tw_16663695,Twitter 16663695,0,5
198591276,tw_98591276,Twitter 98591276,2,8
23399646,tw_23399646,Twitter 23399646,5,6
104203233,tw_04203233,Twitter 04203233,23,19
187312218,tw_87312218,Twitter 87312218,2,10
88097807,tw_88097807,Twitter 88097807,57,96
102608859,tw_02608859,Twitter 02608859,31,42
84043660,tw_84043660,Twitter 84043660,44,27
16264063,tw_16264063,Twitter 16264063,14,21
67838407,tw_67838407,Twitter 67838407,13,45
55716894,tw_55716894,Twitter 55716894,4,3
187801158,tw_87801158,Twitter 87801158,2,2
75193883,tw_75193883,Twitter 75193883,9,13
188809568,tw_88809568,Twitter 88809568,6,3
24109979,tw_24109979,Twitter 24109979,2,4
39582797,tw_39582797,Twitter 39582797,16,62
16464746,tw_16464746,Twitter 16464746,45,18
20027082,tw_20027082,Twitter 20027082,36,31
25246760,tw_25246760,Twitter 25246760,9,10
18808527,tw_18808527,Twitter 18808527,6,6
107830991,tw_07830991,Twitter 07830991,63,75
275631428,tw_75631428,Twitter 75631428,8,0
36045367,tw_36045367,Twitter 36045367,20,45
435877791,tw_35877791,Twitter 35877791,10,13
109065990,tw_09065990,Twitter 09065990,8,1
412785835,tw_12785835,Twitter 12785835,3,16
262802533,tw_62802533,Twitter 62802533,30,38
48806858,tw_48806858,Twitter 48806858,1,1
276308596,tw_76308596,Twitter 76308596,50,87
94314890,tw_94314890,Twitter 94314890,0,1
174784400,tw_74784400,Twitter 74784400,4,6
400689940,tw_00689940,Twitter 00689940,17,59
18996905,tw_18996905,Twitter 18996905,130,13
15292446,tw_15292446,Twitter 15292446,5,11
213969309,tw_13969309,Twitter 13969309,50,6
116019986,tw_16019986,Twitter 16019986,4,5
39819394,tw_39819394,Twitter 39819394,4,11
21074641,tw_21074641,Twitter 21074641,3,16
17500298,tw_17500298,Twitter 17500298,4,14
24742040,tw_24742040,Twitter 24742040,75,16
222851879,tw_22851879,Twitter 22851879,12,17
468094034,tw_68094034,Twitter 68094034,11,6
29785854,tw_29785854,Twitter 29785854,26,42
146930781,tw_46930781,Twitter 46930781,9,19
317846921,tw_17846921,Twitter 17846921,7,30
33644693,tw_33644693,Twitter 33644693,15,20
5653212,tw_5653212,Twitter 5653212,28,34
66182591,tw_66182591,Twitter 66182591,21,20
15481789,tw_15481789,Twitter 15481789,4,20
193011642,tw_93011642,Twitter 93011642,4,5
9541782,tw_9541782,Twitter 9541782,11,28
54298095,tw_54298095,Twitter 54298095,2,6
23962323,tw_23962323,Twitter 23962323,35,30
164438382,tw_64438382,Twitter 64438382,2,18
61051661,tw_61051661,Twitter 61051661,0,10
9835902,tw_9835902,Twitter 9835902,0,1
153976531,tw_53976531,Twitter 53976531,2,7
159629146,tw_59629146,Twitter 59629146,7,16
14312841,tw_14312841,Twitter 14312841,12,2
15888939,tw_15888939,Twitter 15888939,0,1
274149738,tw_74149738,Twitter 74149738,25,24
114640374,tw_14640374,Twitter 14640374,4,22
23214703,tw_23214703,Twitter 23214703,1,0
20600235,tw_20600235,Twitter 20600235,21,48
820485,tw_820485,Twitter 820485,1,2
17696167,tw_17696167,Twitter 17696167,7,0
308324295,tw_08324295,Twitter 08324295,56,26
15029953,tw_15029953,Twitter 15029953,10,0
50687788,tw_50687788,Twitter 50687788,19,32
145472611,tw_45472611,Twitter 45472611,16,13
191737201,tw_91737201,Twitter 91737201,6,6
137355085,tw_37355085,Twitter 37355085,1,0
14106930,tw_14106930,Twitter 14106930,34,16
191111826,tw_91111826,Twitter 91111826,5,53
378291801,tw_78291801,Twitter 78291801,14,7
43003845,tw_43003845,Twitter 43003845,278,70
15013686,tw_15013686,Twitter 15013686,9,6
7393462,tw_7393462,Twitter 7393462,1,1
45669119,tw_45669119,Twitter 45669119,11,44
63525184,tw_63525184,Twitter 63525184,2,25
11178672,tw_11178672,Twitter 11178672,38,67
18009781,tw_18009781,Twitter 18009781,15,16
29514951,tw_29514951,Twitter 29514951,36,26
46762510,tw_46762510,Twitter 46762510,13,13
203741612,tw_03741612,Twitter 03741612,8,14
117017147,tw_17017147,Twitter 17017147,19,12
5988062,tw_5988062,Twitter 5988062,29,6
621573,tw_621573,Twitter 621573,29,0
30672215,tw_30672215,Twitter 30672215,3,14
31892440,tw_31892440,Twitter 31892440,2,2
53047484,tw_53047484,Twitter 53047484,40,58
17093617,tw_17093617,Twitter 17093617,42,28
39635217,tw_39635217,Twitter 39635217,1,1
25473689,tw_25473689,Twitter 25473689,38,16
15661871,tw_15661871,Twitter 15661871,32,5
47383805,tw_47383805,Twitter 47383805,8,22
19816089,tw_19816089,Twitter 19816089,11,8
86070159,tw_86070159,Twitter 86070159,37,58
467171076,tw_67171076,Twitter 67171076,2,18
380580781,tw_80580781,Twitter 80580781,53,47
170460311,tw_70460311,Twitter 70460311,21,16
12925072,tw_12925072,Twitter 12925072,23,5
107381955,tw_07381955,Twitter 07381955,9,5
254617618,tw_54617618,Twitter 54617618,0,1
91083585,tw_91083585,Twitter 91083585,29,27
258490941,tw_58490941,Twitter 58490941,1,6
16956955,tw_16956955,Twitter 16956955,15,7
17567533,tw_17567533,Twitter 17567533,51,78
19928703,tw_19928703,Twitter 19928703,47,16
100259057,tw_00259057,Twitter 00259057,3,3
769584,tw_769584,Twitter 769584,16,15
14456842,tw_14456842,Twitter 14456842,10,25
50944856,tw_50944856,Twitter 50944856,15,9
25521487,tw_25521487,Twitter 25521487,24,5
22169313,tw_22169313,Twitter 22169313,0,11
71876190,tw_71876190,Twitter 71876190,18,2
235246701,tw_35246701,Twitter 35246701,7,8
16932590,tw_16932590,Twitter 16932590,15,10
41338503,tw_41338503,Twitter 41338503,43,59
219990849,tw_19990849,Twitter 19990849,7,17
283536837,tw_83536837,Twitter 83536837,4,63
324201646,tw_24201646,Twitter 24201646,3,6
117187783,tw_17187783,Twitter 17187783,14,28
18781900,tw_18781900,Twitter 18781900,7,24
124528830,tw_24528830,Twitter 24528830,71,77
121637129,tw_21637129,Twitter 21637129,13,11
56042522,tw_56042522,Twitter 56042522,7,12
310233571,tw_10233571,Twitter 10233571,32,44
88323281,tw_88323281,Twitter 88323281,83,88
293353298,tw_93353298,Twitter 93353298,5,9
50374439,tw_50374439,Twitter 50374439,22,1
6109052,tw_6109052,Twitter 6109052,1,0
24542441,tw_24542441,Twitter 24542441,7,4
121533789,tw_21533789,Twitter 21533789,90,1
413275344,tw_13275344,Twitter 13275344,4,19
4219131,tw_4219131,Twitter 4219131,19,20
93171197,tw_93171197,Twitter 93171197,4,3
15862891,tw_15862891,Twitter 15862891,28,24
151711230,tw_51711230,Twitter 51711230,17,21
168224294,tw_68224294,Twitter 68224294,39,23
5885472,tw_5885472,Twitter 5885472,9,11
306445007,tw_06445007,Twitter 06445007,14,19
250303199,tw_50303199,Twitter 50303199,19,10
37699718,tw_37699718,Twitter 37699718,44,20
288349561,tw_88349561,Twitter 88349561,4,7
116994659,tw_16994659,Twitter 16994659,17,5
19663597,tw_19663597,Twitter 19663597,6,0
40340464,tw_40340464,Twitter 40340464,20,42
82178374,tw_82178374,Twitter 82178374,5,42
16303106,tw_16303106,Twitter 16303106,50,0
16677622,tw_16677622,Twitter 16677622,34,64
20803125,tw_20803125,Twitter 20803125,13,25
24450407,tw_24450407,Twitter 24450407,2,3
352721194,tw_52721194,Twitter 52721194,8,15
421412483,tw_21412483,Twitter 21412483,11,31
18307364,tw_18307364,Twitter 18307364,57,62
294198566,tw_94198566,Twitter 94198566,54,10
247565758,tw_47565758,Twitter 47565758,5,14
87759396,tw_87759396,Twitter 87759396,43,24
18445879,tw_18445879,Twitter 18445879,16,24
19399719,tw_19399719,Twitter 19399719,17,47
35825428,tw_35825428,Twitter 35825428,7,5
477094958,tw_77094958,Twitter 77094958,3,9
814153,tw_814153,Twitter 814153,3,5
